datetime,PRECTOTCORR,discharge_cfs,PRECTOTCORR_z,discharge_cfs_z
01-01-2003,0.54,3210,-0.394674618,1.26528768
02-01-2003,0.26,3620,-0.427561356,1.485854589
03-01-2003,0,3450,-0.458099042,1.394400017
04-01-2003,0,2330,-0.458099042,0.791875777
05-01-2003,0.04,1180,-0.453400936,0.173212494
06-01-2003,0,932,-0.458099042,0.039796413
07-01-2003,0,791,-0.458099042,-0.036057085
08-01-2003,0,705,-0.458099042,-0.08232234
09-01-2003,1.06,654,-0.333599247,-0.109758711
10-01-2003,0.86,649,-0.357089775,-0.112448552
11-01-2003,0,618,-0.458099042,-0.129125562
12-01-2003,0,566,-0.458099042,-0.157099902
13-01-2003,0,523,-0.458099042,-0.180232529
14-01-2003,0,498,-0.458099042,-0.19368173
15-01-2003,0.01,481,-0.456924515,-0.202827188
16-01-2003,0.48,466,-0.401721776,-0.210896709
17-01-2003,0,454,-0.458099042,-0.217352326
18-01-2003,0,440,-0.458099042,-0.224883879
19-01-2003,0,431,-0.458099042,-0.229725591
20-01-2003,0.04,422,-0.453400936,-0.234567304
21-01-2003,0.21,419,-0.433433988,-0.236181208
22-01-2003,0.16,420,-0.43930662,-0.23564324
23-01-2003,0,410,-0.458099042,-0.241022921
24-01-2003,0,393,-0.458099042,-0.250168378
25-01-2003,0,382,-0.458099042,-0.256086027
26-01-2003,0.03,377,-0.454575463,-0.258775867
27-01-2003,0,374,-0.458099042,-0.260389771
28-01-2003,1.63,370,-0.266651245,-0.262541644
29-01-2003,26.58,390,2.663792032,-0.251782282
30-01-2003,3.17,2800,-0.085774185,1.04472077
31-01-2003,0.08,3610,-0.448702831,1.480474908
01-02-2003,0,3200,-0.458099042,1.259907999
02-02-2003,0.05,2190,-0.45222641,0.716560247
03-02-2003,1.79,1180,-0.247858823,0.173212494
04-02-2003,0.31,856,-0.421688725,-0.001089161
05-02-2003,5.12,719,0.143258456,-0.074790787
06-02-2003,26.7,1020,2.677886349,0.087137603
07-02-2003,0.24,2290,-0.429910409,0.770357054
08-02-2003,0.94,2600,-0.347693564,0.937127156
09-02-2003,9.36,2230,0.641257634,0.73807897
10-02-2003,0.45,1760,-0.405245355,0.485233976
11-02-2003,0,1600,-0.458099042,0.399159084
12-02-2003,0,1480,-0.458099042,0.334602916
13-02-2003,0.1,1060,-0.446353778,0.108656326
14-02-2003,1.46,842,-0.286618193,-0.008620714
15-02-2003,21.35,766,2.049514744,-0.049506287
16-02-2003,11.5,3230,0.892606276,1.276047041
17-02-2003,0.05,4610,-0.45222641,2.01844298
18-02-2003,0,4850,-0.458099042,2.147555317
19-02-2003,0.42,3130,-0.408768935,1.222250234
20-02-2003,16.59,1920,1.490440195,0.571308867
21-02-2003,61.69,5170,6.787554095,2.3197051
22-02-2003,15.48,13500,1.360067769,6.800979136
23-02-2003,0,23900,-0.458099042,12.39584708
24-02-2003,0.57,29300,-0.391151039,15.30087467
25-02-2003,2.02,17700,-0.220844716,9.060445037
26-02-2003,18.12,5040,1.670142729,2.249769251
27-02-2003,0.73,3750,-0.372358617,1.555790438
28-02-2003,0.2,3590,-0.434608515,1.469715547
01-03-2003,0.33,3340,-0.419339672,1.335223529
02-03-2003,0.09,2370,-0.447528305,0.8133945
03-03-2003,1.53,1760,-0.278396508,0.485233976
04-03-2003,0.88,1480,-0.354740722,0.334602916
05-03-2003,12.06,1320,0.958379753,0.248528024
06-03-2003,9.97,1410,0.712903743,0.296945151
07-03-2003,7.92,2110,0.472125838,0.673522801
08-03-2003,0.24,2470,-0.429910409,0.867191307
09-03-2003,1.3,1600,-0.305410615,0.399159084
10-03-2003,0,1220,-0.458099042,0.194731217
11-03-2003,0.21,1030,-0.433433988,0.092517284
12-03-2003,4.58,904,0.079834033,0.024733307
13-03-2003,24.14,860,2.3772076,0.001062712
14-03-2003,3.12,1540,-0.091646816,0.366881
15-03-2003,0.22,3180,-0.432259462,1.249148638
16-03-2003,5.97,3210,0.243093197,1.26528768
17-03-2003,6.05,2240,0.252489408,0.74345865
18-03-2003,2.79,1750,-0.130406186,0.479854295
19-03-2003,5.89,2580,0.233696986,0.926367795
20-03-2003,0.02,3010,-0.455749989,1.157694065
21-03-2003,0,2390,-0.458099042,0.824153861
22-03-2003,0,1370,-0.458099042,0.275426428
23-03-2003,0,938,-0.458099042,0.043024221
24-03-2003,0,791,-0.458099042,-0.036057085
25-03-2003,0.03,698,-0.454575463,-0.086088116
26-03-2003,1.51,633,-0.280745561,-0.121056041
27-03-2003,0.09,593,-0.447528305,-0.142574764
28-03-2003,0.26,563,-0.427561356,-0.158713806
29-03-2003,2.81,532,-0.128057134,-0.175390816
30-03-2003,0.43,503,-0.407594408,-0.19099189
31-03-2003,0,477,-0.458099042,-0.20497906
01-04-2003,0,450,-0.458099042,-0.219504198
02-04-2003,0.01,431,-0.456924515,-0.229725591
03-04-2003,0.1,415,-0.446353778,-0.23833308
04-04-2003,0.42,408,-0.408768935,-0.242098857
05-04-2003,3.57,402,-0.03879313,-0.245326665
06-04-2003,49.01,401,5.298254666,-0.245864633
07-04-2003,25.2,2830,2.501707394,1.060859813
08-04-2003,20.85,5330,1.990788426,2.405779991
09-04-2003,0.18,9400,-0.436957567,4.595310043
10-04-2003,0.03,7860,-0.454575463,3.766839212
11-04-2003,0.03,2380,-0.454575463,0.81877418
12-04-2003,0.02,1440,-0.455749989,0.313084193
13-04-2003,0,897,-0.458099042,0.02096753
14-04-2003,0.05,722,-0.45222641,-0.073176882
15-04-2003,0,622,-0.458099042,-0.12697369
16-04-2003,0.01,552,-0.456924515,-0.164631455
17-04-2003,0.01,506,-0.456924515,-0.189377986
18-04-2003,0,463,-0.458099042,-0.212510613
19-04-2003,0.02,429,-0.455749989,-0.230801527
20-04-2003,0.07,403,-0.449877357,-0.244788697
21-04-2003,0.24,384,-0.429910409,-0.255010091
22-04-2003,0.01,367,-0.456924515,-0.264155548
23-04-2003,0.02,342,-0.455749989,-0.27760475
24-04-2003,44.2,439,4.733307485,-0.225421847
25-04-2003,14.81,779,1.281374503,-0.042512702
26-04-2003,0.01,2130,-0.456924515,0.684282162
27-04-2003,0,2470,-0.458099042,0.867191307
28-04-2003,0.02,1400,-0.455749989,0.29156547
29-04-2003,0.01,613,-0.456924515,-0.131815402
30-04-2003,0.06,463,-0.451051884,-0.212510613
01-05-2003,0.22,394,-0.432259462,-0.24963041
02-05-2003,4.54,354,0.075135927,-0.271149133
03-05-2003,4.58,328,0.079834033,-0.285136303
04-05-2003,0.32,308,-0.420514198,-0.295895664
05-05-2003,0.05,303,-0.45222641,-0.298585504
06-05-2003,0.87,292,-0.355915248,-0.304503153
07-05-2003,4.91,272,0.118593403,-0.315262515
08-05-2003,0.18,263,-0.436957567,-0.320104227
09-05-2003,0.03,255,-0.454575463,-0.324407972
10-05-2003,0.91,244,-0.351217143,-0.330325621
11-05-2003,3.75,235,-0.017651655,-0.335167333
12-05-2003,0,230,-0.458099042,-0.337857174
13-05-2003,0.67,223,-0.379405775,-0.34162295
14-05-2003,12.19,220,0.973648595,-0.343236854
15-05-2003,4.67,1590,0.09040477,0.393779404
16-05-2003,2.42,592,-0.173863662,-0.143112732
17-05-2003,18.72,460,1.740614311,-0.214124517
18-05-2003,6.59,635,0.315913832,-0.119980105
19-05-2003,7.28,550,0.396956151,-0.165707391
20-05-2003,13.19,617,1.091101232,-0.12966353
21-05-2003,11.51,1050,0.893780803,0.103276645
22-05-2003,0.3,701,-0.422863251,-0.084474212
23-05-2003,0,603,-0.458099042,-0.137195083
24-05-2003,0.04,414,-0.453400936,-0.238871048
25-05-2003,8.4,331,0.528503104,-0.283522398
26-05-2003,3.71,318,-0.022349761,-0.290515983
27-05-2003,0.65,334,-0.381754828,-0.281908494
28-05-2003,0.04,348,-0.453400936,-0.274376941
29-05-2003,0.02,302,-0.455749989,-0.299123472
30-05-2003,0,271,-0.458099042,-0.315800483
31-05-2003,0.08,250,-0.448702831,-0.327097812
01-06-2003,0.52,234,-0.397023671,-0.335705301
02-06-2003,8.95,224,0.593102054,-0.341084982
03-06-2003,13.77,302,1.159223761,-0.299123472
04-06-2003,0.05,395,-0.45222641,-0.249092442
05-06-2003,0.88,370,-0.354740722,-0.262541644
06-06-2003,18.05,415,1.661921044,-0.23833308
07-06-2003,3.59,515,-0.036444077,-0.184536273
08-06-2003,0.07,429,-0.449877357,-0.230801527
09-06-2003,0.16,341,-0.43930662,-0.278142718
10-06-2003,2.08,282,-0.213797558,-0.309882834
11-06-2003,16.15,255,1.438761035,-0.324407972
12-06-2003,19.75,285,1.861590526,-0.30826893
13-06-2003,27.57,386,2.780070142,-0.253934154
14-06-2003,14.72,720,1.270803765,-0.074252818
15-06-2003,7.33,846,0.402828783,-0.006468841
16-06-2003,3,1440,-0.105741133,0.313084193
17-06-2003,10.83,1620,0.81391301,0.409918446
18-06-2003,1.43,1750,-0.290141772,0.479854295
19-06-2003,15.72,1720,1.388256402,0.463715253
20-06-2003,2.95,2010,-0.111613765,0.619725994
21-06-2003,2.66,1500,-0.145675029,0.345362277
22-06-2003,0.46,1050,-0.404070829,0.103276645
23-06-2003,0.03,549,-0.454575463,-0.166245359
24-06-2003,1.2,386,-0.317155878,-0.253934154
25-06-2003,0.76,323,-0.368835038,-0.287826143
26-06-2003,2.86,285,-0.122184502,-0.30826893
27-06-2003,25.95,265,2.589796872,-0.319028291
28-06-2003,4.55,379,0.076310454,-0.257699931
29-06-2003,23.02,792,2.245660647,-0.035519117
30-06-2003,55.79,758,6.09458354,-0.053810032
01-07-2003,14.29,1890,1.220299132,0.555169825
02-07-2003,3.4,3210,-0.058760078,1.26528768
03-07-2003,5.57,3810,0.196112143,1.588068523
04-07-2003,11.87,4090,0.936063752,1.738699583
05-07-2003,15.5,4290,1.362416822,1.846293197
06-07-2003,2.94,3220,-0.112788291,1.27066736
07-07-2003,5.48,2280,0.185541405,0.764977373
08-07-2003,2.07,1330,-0.214972085,0.253907705
09-07-2003,1.19,802,-0.318330405,-0.030139437
10-07-2003,3.13,608,-0.09047229,-0.134505243
11-07-2003,9.19,593,0.621290686,-0.142574764
12-07-2003,2.93,656,-0.113962817,-0.108682775
13-07-2003,12.78,683,1.042945651,-0.094157637
14-07-2003,2.47,1180,-0.16799103,0.173212494
15-07-2003,0.94,1050,-0.347693564,0.103276645
16-07-2003,3.03,702,-0.102217554,-0.083936244
17-07-2003,9.44,488,0.650653845,-0.199061411
18-07-2003,0.71,951,-0.37470767,0.050017806
19-07-2003,3.98,991,0.009362451,0.071536529
20-07-2003,3.77,1030,-0.015302603,0.092517284
21-07-2003,5.69,596,0.210206459,-0.140960859
22-07-2003,18.17,447,1.676015361,-0.221118102
23-07-2003,7.69,1890,0.445111732,0.555169825
24-07-2003,0.01,2170,-0.456924515,0.705800885
25-07-2003,0.1,2180,-0.446353778,0.711180566
26-07-2003,0.17,1300,-0.438132094,0.237768663
27-07-2003,0.15,620,-0.440481146,-0.128049626
28-07-2003,1,398,-0.340646405,-0.247478538
29-07-2003,3.25,356,-0.076377974,-0.270073197
30-07-2003,6.76,364,0.33588078,-0.265769452
31-07-2003,6.62,380,0.319437411,-0.257161963
01-08-2003,1.83,435,-0.243160717,-0.227573719
02-08-2003,3.69,355,-0.024698814,-0.270611165
03-08-2003,15.01,379,1.30486503,-0.257699931
04-08-2003,5.95,943,0.240744145,0.045714061
05-08-2003,2.96,1620,-0.110439238,0.409918446
06-08-2003,16.41,1280,1.469298721,0.227009302
07-08-2003,5.48,1180,0.185541405,0.173212494
08-08-2003,0.08,2680,-0.448702831,0.980164602
09-08-2003,0.67,3100,-0.379405775,1.206111192
10-08-2003,0.07,1160,-0.449877357,0.162453133
11-08-2003,0.91,600,-0.351217143,-0.138808987
12-08-2003,16.74,480,1.508058091,-0.203365156
13-08-2003,13.4,1260,1.115766285,0.21624994
14-08-2003,0.76,1350,-0.368835038,0.264667067
15-08-2003,0.21,1280,-0.433433988,0.227009302
16-08-2003,5.45,671,0.182017826,-0.100613254
17-08-2003,0.9,477,-0.352391669,-0.20497906
18-08-2003,2.26,408,-0.192656084,-0.242098857
19-08-2003,2.23,372,-0.196179663,-0.261465707
20-08-2003,2.94,367,-0.112788291,-0.264155548
21-08-2003,1.55,368,-0.276047455,-0.26361758
22-08-2003,0.11,389,-0.445179252,-0.25232025
23-08-2003,0.75,359,-0.370009565,-0.268459292
24-08-2003,0.23,301,-0.431084935,-0.29966144
25-08-2003,1.97,279,-0.226717348,-0.311496738
26-08-2003,3.38,260,-0.061109131,-0.321718131
27-08-2003,10.08,248,0.725823533,-0.328173748
28-08-2003,6.21,240,0.27128183,-0.332477493
29-08-2003,4.28,308,0.044598242,-0.295895664
30-08-2003,8.4,316,0.528503104,-0.291591919
31-08-2003,8.16,301,0.500314471,-0.29966144
01-09-2003,2.68,309,-0.143325976,-0.295357696
02-09-2003,2.2,284,-0.199703242,-0.308806898
03-09-2003,2.51,263,-0.163292925,-0.320104227
04-09-2003,1.37,252,-0.29718893,-0.326021876
05-09-2003,0,238,-0.458099042,-0.333553429
06-09-2003,9.04,239,0.603672791,-0.333015461
07-09-2003,0.21,243,-0.433433988,-0.330863589
08-09-2003,0.01,228,-0.456924515,-0.33893311
09-09-2003,1.12,221,-0.326552089,-0.342698886
10-09-2003,0.24,245,-0.429910409,-0.329787652
11-09-2003,0.05,213,-0.45222641,-0.347002631
12-09-2003,0.52,195,-0.397023671,-0.356686056
13-09-2003,10.75,190,0.804516799,-0.359375896
14-09-2003,0.51,206,-0.398198197,-0.350768407
15-09-2003,0,217,-0.458099042,-0.344850758
16-09-2003,0,199,-0.458099042,-0.354534184
17-09-2003,0.02,188,-0.455749989,-0.360451833
18-09-2003,0.69,179,-0.377056723,-0.365293545
19-09-2003,0,172,-0.458099042,-0.369059322
20-09-2003,2.17,166,-0.203226821,-0.37228713
21-09-2003,20.91,167,1.997835584,-0.371749162
22-09-2003,18.52,236,1.717123783,-0.334629365
23-09-2003,0,263,-0.458099042,-0.320104227
24-09-2003,0.01,226,-0.456924515,-0.340009046
25-09-2003,1.23,208,-0.313632299,-0.349692471
26-09-2003,0.66,197,-0.380580302,-0.35561012
27-09-2003,2.99,192,-0.106915659,-0.35829996
28-09-2003,0,182,-0.458099042,-0.363679641
29-09-2003,0,170,-0.458099042,-0.370135258
30-09-2003,0,164,-0.458099042,-0.373363066
01-10-2003,0,156,-0.458099042,-0.377666811
02-10-2003,0.02,153,-0.455749989,-0.379280715
03-10-2003,0,152,-0.458099042,-0.379818683
04-10-2003,0,153,-0.458099042,-0.379280715
05-10-2003,0.14,153,-0.441655673,-0.379280715
06-10-2003,1.78,153,-0.249033349,-0.379280715
07-10-2003,3.84,156,-0.007080918,-0.377666811
08-10-2003,0.53,162,-0.395849145,-0.374439002
09-10-2003,1.99,169,-0.224368295,-0.370673226
10-10-2003,16.23,174,1.448157246,-0.367983386
11-10-2003,0.74,180,-0.371184091,-0.364755577
12-10-2003,0.02,178,-0.455749989,-0.365831513
13-10-2003,0,215,-0.458099042,-0.345926695
14-10-2003,0.06,227,-0.451051884,-0.339471078
15-10-2003,0,197,-0.458099042,-0.35561012
16-10-2003,0,182,-0.458099042,-0.363679641
17-10-2003,0.18,173,-0.436957567,-0.368521354
18-10-2003,0.01,169,-0.456924515,-0.370673226
19-10-2003,0,166,-0.458099042,-0.37228713
20-10-2003,0,164,-0.458099042,-0.373363066
21-10-2003,0,161,-0.458099042,-0.37497697
22-10-2003,0,158,-0.458099042,-0.376590875
23-10-2003,0.01,158,-0.456924515,-0.376590875
24-10-2003,0.49,157,-0.40054725,-0.377128843
25-10-2003,9.18,155,0.62011616,-0.378204779
26-10-2003,14.92,325,1.294294293,-0.286750207
27-10-2003,0.39,294,-0.412292514,-0.303427217
28-10-2003,0,228,-0.458099042,-0.33893311
29-10-2003,0.01,209,-0.456924515,-0.349154503
30-10-2003,0,192,-0.458099042,-0.35829996
31-10-2003,0,181,-0.458099042,-0.364217609
01-11-2003,0,175,-0.458099042,-0.367445417
02-11-2003,0.37,172,-0.414641566,-0.369059322
03-11-2003,0,168,-0.458099042,-0.371211194
04-11-2003,1.66,166,-0.263127665,-0.37228713
05-11-2003,5.44,193,0.1808433,-0.357761992
06-11-2003,0.05,220,-0.45222641,-0.343236854
07-11-2003,0,219,-0.458099042,-0.343774822
08-11-2003,0,199,-0.458099042,-0.354534184
09-11-2003,0,190,-0.458099042,-0.359375896
10-11-2003,0.11,189,-0.445179252,-0.359913864
11-11-2003,0.02,183,-0.455749989,-0.363141673
12-11-2003,0.06,176,-0.451051884,-0.366907449
13-11-2003,0.01,169,-0.456924515,-0.370673226
14-11-2003,0,164,-0.458099042,-0.373363066
15-11-2003,0.01,161,-0.456924515,-0.37497697
16-11-2003,1.58,163,-0.272523876,-0.373901034
17-11-2003,1,166,-0.340646405,-0.37228713
18-11-2003,31.68,206,3.262800478,-0.350768407
19-11-2003,0.42,372,-0.408768935,-0.261465707
20-11-2003,0,359,-0.458099042,-0.268459292
21-11-2003,0,380,-0.458099042,-0.257161963
22-11-2003,0.17,319,-0.438132094,-0.289978015
23-11-2003,4.6,256,0.082183085,-0.323870004
24-11-2003,4.96,248,0.124466035,-0.328173748
25-11-2003,0,268,-0.458099042,-0.317414387
26-11-2003,9.79,258,0.691762268,-0.322794068
27-11-2003,57.68,2580,6.316569023,0.926367795
28-11-2003,8.86,4290,0.582531316,1.846293197
29-11-2003,0.05,5010,-0.45222641,2.233630209
30-11-2003,0,5120,-0.458099042,2.292806696
01-12-2003,0,2100,-0.458099042,0.66814312
02-12-2003,0,778,-0.458099042,-0.04305067
03-12-2003,1.97,556,-0.226717348,-0.162479582
04-12-2003,0.39,460,-0.412292514,-0.214124517
05-12-2003,0,403,-0.458099042,-0.244788697
06-12-2003,0,363,-0.458099042,-0.26630742
07-12-2003,0,335,-0.458099042,-0.281370526
08-12-2003,0.02,317,-0.455749989,-0.291053951
09-12-2003,7.89,307,0.468602259,-0.296433632
10-12-2003,2.45,317,-0.170340083,-0.291053951
11-12-2003,0,332,-0.458099042,-0.28298443
12-12-2003,0.02,322,-0.455749989,-0.288364111
13-12-2003,13.02,440,1.071134284,-0.224883879
14-12-2003,0.12,555,-0.444004725,-0.16301755
15-12-2003,0.01,437,-0.456924515,-0.226497783
16-12-2003,2.04,411,-0.218495664,-0.240484953
17-12-2003,0,390,-0.458099042,-0.251782282
18-12-2003,0,339,-0.458099042,-0.279218654
19-12-2003,0,306,-0.458099042,-0.2969716
20-12-2003,0,283,-0.458099042,-0.309344866
21-12-2003,0,268,-0.458099042,-0.317414387
22-12-2003,0.58,258,-0.389976513,-0.322794068
23-12-2003,14.09,273,1.196808604,-0.314724546
24-12-2003,0,402,-0.458099042,-0.245326665
25-12-2003,0.01,458,-0.456924515,-0.215200453
26-12-2003,0,509,-0.458099042,-0.187764082
27-12-2003,0,404,-0.458099042,-0.244250729
28-12-2003,1.12,339,-0.326552089,-0.279218654
29-12-2003,30.9,629,3.171187422,-0.123207913
30-12-2003,0,2590,-0.458099042,0.931747475
31-12-2003,0.01,3380,-0.456924515,1.356742252
01-01-2004,0,3150,-0.458099042,1.233009595
02-01-2004,0.08,1950,-0.448702831,0.58744791
03-01-2004,0.05,967,-0.45222641,0.058625295
04-01-2004,2.23,769,-0.196179663,-0.047892383
05-01-2004,18.91,740,1.762930312,-0.063493457
06-01-2004,0,1670,-0.458099042,0.436816849
07-01-2004,0,3040,-0.458099042,1.173833108
08-01-2004,15.55,2750,1.368289454,1.017822367
09-01-2004,5.2,1720,0.152654667,0.463715253
10-01-2004,0,2380,-0.458099042,0.81877418
11-01-2004,0,2290,-0.458099042,0.770357054
12-01-2004,0,1380,-0.458099042,0.280806109
13-01-2004,0.01,936,-0.456924515,0.041948285
14-01-2004,0.05,776,-0.45222641,-0.044126606
15-01-2004,0,689,-0.458099042,-0.090929829
16-01-2004,0,629,-0.458099042,-0.123207913
17-01-2004,17.96,596,1.651350307,-0.140960859
18-01-2004,2.01,1180,-0.222019243,0.173212494
19-01-2004,0.23,2430,-0.431084935,0.845672584
20-01-2004,0.01,2220,-0.456924515,0.732699289
21-01-2004,0,1260,-0.458099042,0.21624994
22-01-2004,0,872,-0.458099042,0.007518328
23-01-2004,0,722,-0.458099042,-0.073176882
24-01-2004,5.86,639,0.230173407,-0.117828232
25-01-2004,23.5,1310,2.302037913,0.243148344
26-01-2004,0.2,3590,-0.434608515,1.469715547
27-01-2004,0.17,4160,-0.438132094,1.776357348
28-01-2004,0,3820,-0.458099042,1.593448203
29-01-2004,0.26,2090,-0.427561356,0.66276344
30-01-2004,2.67,1320,-0.144500503,0.248528024
31-01-2004,0,916,-0.458099042,0.031188924
01-02-2004,0.53,784,-0.395849145,-0.039822862
02-02-2004,0.65,702,-0.381754828,-0.083936244
03-02-2004,0,642,-0.458099042,-0.116214328
04-02-2004,0.54,593,-0.394674618,-0.142574764
05-02-2004,35.35,856,3.693851653,-0.001089161
06-02-2004,45.02,13400,4.829618647,6.747182329
07-02-2004,0,23100,-0.458099042,11.96547262
08-02-2004,0,29700,-0.458099042,15.5160619
09-02-2004,0.08,18000,-0.448702831,9.221835458
10-02-2004,4.9,5130,0.117418876,2.298186377
11-02-2004,39.52,3770,4.183629147,1.5665498
12-02-2004,8.39,11300,0.527328577,5.617449379
13-02-2004,2.5,8530,-0.164467451,4.12727782
14-02-2004,12.63,7000,1.025327755,3.304186671
15-02-2004,1.24,5680,-0.312457773,2.594068816
16-02-2004,0,4600,-0.458099042,2.013063299
17-02-2004,0.01,3720,-0.456924515,1.539651396
18-02-2004,0,2440,-0.458099042,0.851052265
19-02-2004,0,1690,-0.458099042,0.447576211
20-02-2004,0,1410,-0.458099042,0.296945151
21-02-2004,0,1230,-0.458099042,0.200110898
22-02-2004,0,1080,-0.458099042,0.119415687
23-02-2004,40.51,1780,4.299907257,0.495993337
24-02-2004,8.16,4040,0.500314471,1.711801179
25-02-2004,29.69,6170,3.029069732,2.857673172
26-02-2004,0.63,7840,-0.384103881,3.756079851
27-02-2004,0,6690,-0.458099042,3.137416569
28-02-2004,0.01,5670,-0.456924515,2.588689136
29-02-2004,0.09,3090,-0.447528305,1.200731511
01-03-2004,3.38,1670,-0.061109131,0.436816849
02-03-2004,2.16,1350,-0.204401347,0.264667067
03-03-2004,0.19,1220,-0.435783041,0.194731217
04-03-2004,0.8,1120,-0.364136933,0.14093441
05-03-2004,8.47,1040,0.536724788,0.097896964
06-03-2004,17.51,2750,1.598496621,1.017822367
07-03-2004,0.18,4910,-0.436957567,2.179833401
08-03-2004,0,6130,-0.458099042,2.836154449
09-03-2004,0,4210,-0.458099042,1.803255751
10-03-2004,0,2090,-0.458099042,0.66276344
11-03-2004,0,1310,-0.458099042,0.243148344
12-03-2004,0,954,-0.458099042,0.05163171
13-03-2004,0,830,-0.458099042,-0.015076331
14-03-2004,1.19,752,-0.318330405,-0.05703784
15-03-2004,1.67,718,-0.261953139,-0.075328755
16-03-2004,3.37,723,-0.062283657,-0.072638914
17-03-2004,0.13,694,-0.442830199,-0.088239988
18-03-2004,0,646,-0.458099042,-0.114062456
19-03-2004,0,598,-0.458099042,-0.139884923
20-03-2004,0.01,562,-0.456924515,-0.159251774
21-03-2004,0.01,529,-0.456924515,-0.17700472
22-03-2004,0,492,-0.458099042,-0.196909539
23-03-2004,0,466,-0.458099042,-0.210896709
24-03-2004,0,450,-0.458099042,-0.219504198
25-03-2004,0,441,-0.458099042,-0.22434591
26-03-2004,0,432,-0.458099042,-0.229187623
27-03-2004,0,420,-0.458099042,-0.23564324
28-03-2004,0,407,-0.458099042,-0.242636825
29-03-2004,3.09,411,-0.095170395,-0.240484953
30-03-2004,0.1,555,-0.446353778,-0.16301755
31-03-2004,0,528,-0.458099042,-0.177542688
01-04-2004,0,428,-0.458099042,-0.231339495
02-04-2004,0,391,-0.458099042,-0.251244314
03-04-2004,0,370,-0.458099042,-0.262541644
04-04-2004,0,354,-0.458099042,-0.271149133
05-04-2004,0,341,-0.458099042,-0.278142718
06-04-2004,0,333,-0.458099042,-0.282446462
07-04-2004,5.48,326,0.185541405,-0.286212239
08-04-2004,1.63,360,-0.266651245,-0.267921324
09-04-2004,0,345,-0.458099042,-0.275990845
10-04-2004,2.36,321,-0.18091082,-0.288902079
11-04-2004,11.52,312,0.894955329,-0.293743792
12-04-2004,6.42,332,0.295946884,-0.28298443
13-04-2004,0.59,386,-0.388801986,-0.253934154
14-04-2004,0,441,-0.458099042,-0.22434591
15-04-2004,0.01,404,-0.456924515,-0.244250729
16-04-2004,0,358,-0.458099042,-0.26899726
17-04-2004,0,322,-0.458099042,-0.288364111
18-04-2004,0,297,-0.458099042,-0.301813313
19-04-2004,0,280,-0.458099042,-0.31095877
20-04-2004,0,267,-0.458099042,-0.317952355
21-04-2004,0.06,259,-0.451051884,-0.322256099
22-04-2004,0,251,-0.458099042,-0.326559844
23-04-2004,0,244,-0.458099042,-0.330325621
24-04-2004,0.49,237,-0.40054725,-0.334091397
25-04-2004,45.61,469,4.898915702,-0.209282804
26-04-2004,0.67,2020,-0.379405775,0.625105675
27-04-2004,0,2640,-0.458099042,0.958645879
28-04-2004,0,2700,-0.458099042,0.990923963
29-04-2004,9.86,1680,0.699983953,0.44219653
30-04-2004,1.36,1000,-0.298363456,0.076378242
01-05-2004,25.25,570,2.507580026,-0.154948029
02-05-2004,1.34,1300,-0.300712509,0.237768663
03-05-2004,0.11,1380,-0.445179252,0.280806109
04-05-2004,0,1150,-0.458099042,0.157073452
05-05-2004,0,652,-0.458099042,-0.110834647
06-05-2004,0,475,-0.458099042,-0.206054996
07-05-2004,0,390,-0.458099042,-0.251782282
08-05-2004,0,341,-0.458099042,-0.278142718
09-05-2004,0.14,308,-0.441655673,-0.295895664
10-05-2004,0.08,285,-0.448702831,-0.30826893
11-05-2004,2.26,276,-0.192656084,-0.313110642
12-05-2004,31.1,339,3.194677949,-0.279218654
13-05-2004,3.18,496,-0.084599658,-0.194757667
14-05-2004,9.09,550,0.609545423,-0.165707391
15-05-2004,6.88,588,0.349975096,-0.145264604
16-05-2004,1.44,562,-0.288967245,-0.159251774
17-05-2004,10.94,717,0.8268328,-0.075866723
18-05-2004,9.33,703,0.637734055,-0.083398276
19-05-2004,1.42,730,-0.291316298,-0.068873138
20-05-2004,0,706,-0.458099042,-0.081784371
21-05-2004,0.7,662,-0.375882196,-0.105454967
22-05-2004,0,484,-0.458099042,-0.201213283
23-05-2004,0.2,340,-0.434608515,-0.278680686
24-05-2004,0,280,-0.458099042,-0.31095877
25-05-2004,0,262,-0.458099042,-0.320642195
26-05-2004,0,242,-0.458099042,-0.331401557
27-05-2004,0,228,-0.458099042,-0.33893311
28-05-2004,4.09,222,0.022282241,-0.342160918
29-05-2004,1.42,227,-0.291316298,-0.339471078
30-05-2004,14.38,220,1.230869869,-0.343236854
31-05-2004,29.99,358,3.064305522,-0.26899726
01-06-2004,28.1,2090,2.84232004,0.66276344
02-06-2004,10.01,3600,0.717601848,1.475095228
03-06-2004,3.33,2700,-0.066981763,0.990923963
04-06-2004,0,1920,-0.458099042,0.571308867
05-06-2004,0.02,1330,-0.455749989,0.253907705
06-06-2004,11.7,693,0.916096804,-0.088777956
07-06-2004,0.6,745,-0.38762746,-0.060803617
08-06-2004,0.59,915,-0.388801986,0.030650955
09-06-2004,1.38,947,-0.296014404,0.047865934
10-06-2004,0,581,-0.458099042,-0.14903038
11-06-2004,0.04,433,-0.453400936,-0.228649655
12-06-2004,0.45,366,-0.405245355,-0.264693516
13-06-2004,10.93,327,0.825658274,-0.285674271
14-06-2004,15.86,312,1.404699771,-0.293743792
15-06-2004,4.68,440,0.091579296,-0.224883879
16-06-2004,8.24,545,0.509710682,-0.168397231
